BranchCode,SiteCode,FleetCode,CustomerCode,ModelCode,AssetName,SerialNumber,RegistrationCounter,ComponentCode,ModifierCode,TaskTypeCode,TaskCounterCode,StrategyTaskDescription,FrequencyValue,LifeToDateValue,PrimaryPartNumberCode,NextPartNumberCode,SourceOfSupplyCode,StrategyUOMCode,StrategyUsageValue,NewStrategyUsageValue,StrategyDate,NewStrategyDate,SalesStatusCode,ReviewStatusCode,PartClassificationCode,SalesLostReasonCode,SalesStatusCommentsNote,PurchaseOrderNumber
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8040 - RAB00239,0RAB00239,058901,5352,RI,RB,0,5352.RI.RB.0 RIPPER LIFT CYLINDER RHS,12000,19791,6442025X,6442025X,503,H,36581,,20260831,20260831,Unlikely,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;Per CSM Forecast Feb 25 - TRO Per CSM Forecast Dec 24 - TRO;Per CSM Forecast Nov 24 - TROPER CSM FORECAST OCT 24 - TROPER CSM FORECAST SEPTEMBER 2024 - TRO:,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8086 - RAB01016,0RAB01016,058901,5352,RI,RB,0,5352.RI.RB.0 RIPPER LIFT CYLINDER RHS,16000,3999,6442025X,6442025X,503,H,36247,,20280831,20251231,Unknown,Not Reviewed,CUSTOMER REBUILD,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Dozers,BHP BILLITON IRON ORE,D10T2,DZ8087 - RAB01017,0RAB01017,058901,5352,RI,RB,0,5352.RI.RB.0 RIPPER LIFT CYLINDER RHS,16000,2269,6442025X,6442025X,503,H,35887,,20281214,20260131,Unknown,Not Reviewed,CUSTOMER REBUILD,,,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Graders,BHP BILLITON IRON ORE,18,GR6240 - NN600106,0NN600106,058901,5060,00,RB,0,5060.00.RB.0 SWIVEL,14000,24626,4529419,4529419,000,H,26941,,20270331,20270331,Confident,Not Reviewed,000 CAT NEW,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Graders,BHP BILLITON IRON ORE,18,GR6280 - NN600173,0NN600173,058901,5060,00,RB,0,5060.00.RB.0 SWIVEL,14000,4823,4529419,4529419,000,H,28447,,20270630,20270630,Unknown,Not Reviewed,000 CAT NEW,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Service Trucks,BHP BILLITON IRON ORE,3900G,ST2006 - KZ000113,0KZ000113,058901,4006,LF,RB,0,4006.LF.RB.0 FRONT WHEEL GROUP LHF,18000,8970,2610649,2610649,000,H,33659,,20270731,20270731,Confident,Not Reviewed,000 CAT NEW,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast March 25 - TRO;Per CSM Forecast Feb 25 - TRO Per CSM Foecast July 2024 - TRO;Per CSM Forecast June 2024 - TRO;Per CSM Forecast May 2024 - TRO: Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Service Trucks,BHP BILLITON IRON ORE,3900G,ST2287 - KZ000187,0KZ000187,058901,4006,LF,RB,0,4006.LF.RB.0 FRONT WHEEL GROUP LHF,18000,15398,2610649,2610649,000,H,14383,,20260430,20260430,Confident,Not Reviewed,000 CAT NEW,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Trucks,BHP BILLITON IRON ORE,793F,DT5250 - RBT00167 CMD,0RBT00167,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,36608,3377950X,6221098XCCR,503,H,78420,,20260712,20260712,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE Per CSM Master Sales Status Report April 2024 - TRO; MSC - Per Sales Status Dashboard Feedback Jan 2023 Per BHP Exception Update Oct 2022 - MSC,MR09375
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5273 - SSP01034 CMD,0SSP01034,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,5005,3377950X,6221098XCCR,503,H,77622,,20260821,20260821,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;,MR09098
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5253 - SSP00700 CMD,0SSP00700,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Wheel End P1 793F,30000,21431,3377950X,6221098XCCR,503,H,84488,,20260521,20260521,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,NH- Per Pex BO 24/3/26 from MR09289 to MR09769,MR09769
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Trucks,BHP BILLITON IRON ORE,793D,DT5042 - FDB00574,0FDB00574,058901,4006,LF,RB,0,4006.LF.RB.0 WHEEL GP ASSY LHF (LONG LIFE AVAIL 2161716X),30000,19227,2802056XL,2802056XL,503,H,77256,,20261130,20261130,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Trucks,BHP BILLITON IRON ORE,793D,DT5086 - FDB00942,0FDB00942,058901,4006,LF,RB,0,4006.LF.RB.0 WHEEL GP ASSY LHF (LONG LIFE AVAIL 2161716X),30000,25739,3377950X,3377950X,501,H,66687,,20261130,20261130,Unlikely,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;FORECAST FOR CORNER JULY 24 - TRO;,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Trucks,BHP BILLITON IRON ORE,793D,DT5313 - FDB00410,0FDB00410,058901,4006,LF,RB,0,4006.LF.RB.0 WHEEL GP ASSY LHF (LONG LIFE),30000,44095,3377950X,3377950X,501,H,78208,,20270831,20270831,Lost,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM sale status Nov2023 - NIH,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Trucks,BHP BILLITON IRON ORE,793D,DT5341 - FDB00654,0FDB00654,058901,4006,LF,RB,0,4006.LF.RB.0 WHEEL GP ASSY LHF (LONG LIFE),30000,24326,3377950X,3377950X,501,H,86277,,20261231,20261231,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Service Trucks,BHP BILLITON IRON ORE,3900G,ST2268 - KZ000186,0KZ000186,058901,4006,LF,RB,0,4006.LF.RB.0 FRONT WHEEL GROUP LHF,18000,18966,2610649,2610649,000,H,22931,,20270430,20270430,Confident,Not Reviewed,000 CAT NEW,,Per CSM Forecast Nov 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5190 - SSP00760 CMD,0SSP00760,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,3090,3377950X,6221098XCCR,503,H,83143,,20260411,20260411,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBER,MR09337
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5283 - SSP01054,0SSP01054,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,5422,3377950X,6221098XCCR,503,H,82276,,20260604,20260604,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;,MR09362
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5200 - SSP00609 CMD,0SSP00609,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Wheel End P1 793F,30000,23792,3377950X,6221098XCCR,503,H,86822,,20260807,20260807,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE,MR09386
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5203 - SSP00623 CMD,0SSP00623,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Wheel End P1 793F,30000,32561,3377950X,6221098XCCR,503,H,80531,,20260521,20260521,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE Per CSM Master Sales Status Report April 2024 - TRO; Per CSM's Sales Status Update Aug 2023 - MSC,MR09092
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5225 - SSP00881 CMD,0SSP00881,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,7500,3377950X,6221098XCCR,503,H,87510,,20260425,20260425,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;,MR09347
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5226 - SSP00882 CMD,0SSP00882,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,36318,3377950X,6221098XCCR,503,H,84583,,20260628,20260628,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE Per CSM Master Sales Status Report April 2024 - TRO; Per CSM's Sales Status Update Aug 2023 - MSC,MR09372
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5178 - SSP00746 CMD,0SSP00746,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Wheel End P1 793F,30000,15581,3377950X,6221098XCCR,503,H,86680,,20260604,20260604,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE; BHP RLEP DATE & PART NUMBER DO NOT DELETE,MR09365
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5205 - SSP00797 CMD,0SSP00797,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Wheel End P1 793F,30000,22692,3377950X,6221098XCCR,503,H,82034,,20260821,20260821,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,"Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE; BHP RLEP DATE & PART NUMBER DO NOT DELETE Pushed to Next Occurance Date after CCR build, post RLEP occurance (re-update only upon CSM review); Per CSM Master Sales Status Report April 2024 - TRO; Per CSM's Sales Status Update Aug 2023 - MSC",MR09389
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5181 - SSP00758 CMD,0SSP00758,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Wheel End P1 793F,30000,11538,3377950X,6221098XCCR,503,H,87135,,20260628,20260628,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE,MR09369
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5210 - RBT00124 CMD,0RBT00124,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,15562,3377950X,6221098XCCR,503,H,90945,,20260411,20260411,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE,MR09340
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5249 - RBT00166 CMD,0RBT00166,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,10968,3377950X,6221098XCCR,503,H,80891,,20260425,20260425,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE; BHP RLEP DATE & PART NUMBER DO NOT DELETE,MR09343
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5251 - RBT00168 CMD,0RBT00168,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,11717,3377950X,6221098XCCR,503,H,82904,,20260521,20260521,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE,MR09357
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F,DT5266 - SSP01025 CMD,0SSP01025,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,17800,3377950X,6221098XCCR,503,H,81026,,20260425,20260425,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE Per CSM Master Sales Status Report April 2024 - TRO;,MR09392
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Parked Equipment,BHP BILLITON IRON ORE,793F CMD,DT5281 - SSP01051,0SSP01051,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,52431,3377950X,6221098XCCR,503,H,82295,,20260807,20260807,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE AND PART NUMBER DO NOT DELETE Per CSM Master Sales Status Report April 2024 - TRO; Sep 2023 Overdue Report - MSC; Per Overdues Update Report June 2023 - MSC SC – Dashboard Feedback - Aug 22,MR09383
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Trucks,BHP BILLITON IRON ORE,793F CMD,DT5316 - RBT00177,0RBT00177,058901,4006,LF,RB,0,4006.LF.RB.0 20000H Repl Whel End P1 793F,30000,23200,3377950X,6221098XCCR,503,H,65753,,20260712,20260712,Sale Confirmed,Not Reviewed,503 PEX CONTRACT,,"Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  BHP RLEP DATE AND PART NUMBERPer CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;BHP RLEP DATE AND PART NUMBER DO NOT DELETEBHP RLEP DATE AND PART NUMBER DO NOT DELETE BHP RLEP DATE & PART NUMBER DO NOT DELETE Pushed to Next Occurance Date after CCR build, post RLEP occurance (re-update only upon CSM review); Per CSM Master Sales Status Report April 2024 - TRO; Per CSM's Sales Status Update Aug 2023 - MSC",MR09379
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6543 - AP700464,0AP700464,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,13282,5502935X,5502935X,503,H,19017,,20271130,20270131,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6545 - AP700453,0AP700453,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,15729,5502935X,5502935X,503,H,15721,,20260831,20260831,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6577 - AP700469,0AP700469,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,13263,5502935X,5502935X,503,H,18066,,20270917,20270131,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6218 - AP700404,0AP700404,1,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,3144,5502935X,5502935X,503,H,20189,,20261012,20260228,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Loaders,BHP BILLITON IRON ORE,992K,WL6304 - RM500246,0RM500246,058901,5104,00,RB,0,5104.00.RB.0 TILT CYLINDER,15000,1796,2713572X,2713572X,501,H,44139,,20290807,20260228,Unknown,Not Reviewed,CUSTOMER REBUILD,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,992,WL6574 - AP700467,0AP700467,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,14043,5502935X,5502935X,503,H,18785,,20271018,20270131,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6578 - AP700472,0AP700472,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,13164,5502935X,5502935X,503,H,18282,,20271012,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6580 - AP700487,0AP700487,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,11130,5502935X,5502935X,503,H,16096,,20270930,20270930,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6579 - AP700471,0AP700471,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,13205,5502935X,5502935X,503,H,18625,,20271105,20270131,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,992,WL6544 - AP700439,0AP700439,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,13520,5502935X,5502935X,503,H,18254,,20270712,20260930,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,992,WL6575 - AP700468,0AP700468,058901,5104,00,RB,0,5104.00.RB.0 OPTION - PEX,20000,14140,5502935X,5502935X,503,H,18319,,20270830,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
